CHAMP;SEXE;ANNEE_1962_2019;AGE_ATTEINT_R;DECES
FM;H;1990;D86;7123
FM;H;1990;D87;6402
FM;H;1990;D88;5998
FM;H;1990;D89;5233
FM;H;1990;D90;4252
FM;H;1990;D91;3283
FM;H;1990;D92;2650
FM;H;1990;D93;2025
FM;H;1990;D94;1568
FM;H;1990;D95;941
FM;H;1990;D96;712
FM;H;1990;D97;527
FM;H;1990;D98;322
FM;H;1990;D99;230
FM;H;1990;D100;385
FM;H;1991;DEC;272560
FM;H;1991;D0;2629
FM;H;1991;D1;745
FM;H;1991;D2;208
FM;H;1991;D3;141
FM;H;1991;D4;118
FM;H;1991;D5;98
FM;H;1991;D6;106
FM;H;1991;D7;86
FM;H;1991;D8;79
FM;H;1991;D9;82
FM;H;1991;D10;74
FM;H;1991;D11;93
FM;H;1991;D12;97
FM;H;1991;D13;91
FM;H;1991;D14;107
FM;H;1991;D15;142
FM;H;1991;D16;201
FM;H;1991;D17;289
FM;H;1991;D18;405
FM;H;1991;D19;573
FM;H;1991;D20;582
FM;H;1991;D21;664
FM;H;1991;D22;663
FM;H;1991;D23;633
FM;H;1991;D24;699
FM;H;1991;D25;658
FM;H;1991;D26;750
FM;H;1991;D27;737
FM;H;1991;D28;737
FM;H;1991;D29;732
FM;H;1991;D30;822
FM;H;1991;D31;794
FM;H;1991;D32;915
FM;H;1991;D33;815
FM;H;1991;D34;860
FM;H;1991;D35;898
FM;H;1991;D36;976
FM;H;1991;D37;1012
FM;H;1991;D38;1062
FM;H;1991;D39;1185
FM;H;1991;D40;1304
FM;H;1991;D41;1418
FM;H;1991;D42;1493
FM;H;1991;D43;1581
FM;H;1991;D44;1706
FM;H;1991;D45;1761
FM;H;1991;D46;1449
FM;H;1991;D47;1529
FM;H;1991;D48;1613
FM;H;1991;D49;1628
FM;H;1991;D50;1533
FM;H;1991;D51;1755
FM;H;1991;D52;2124
FM;H;1991;D53;2234
FM;H;1991;D54;2422
FM;H;1991;D55;2723
FM;H;1991;D56;2856
FM;H;1991;D57;3212
FM;H;1991;D58;3455
FM;H;1991;D59;3886
FM;H;1991;D60;4197
FM;H;1991;D61;4687
FM;H;1991;D62;4720
FM;H;1991;D63;4992
FM;H;1991;D64;5048
FM;H;1991;D65;5405
FM;H;1991;D66;5402
FM;H;1991;D67;5913
FM;H;1991;D68;6229
FM;H;1991;D69;6365
FM;H;1991;D70;6903
FM;H;1991;D71;7607
FM;H;1991;D72;4831
FM;H;1991;D73;4369
FM;H;1991;D74;4081
FM;H;1991;D75;3945
FM;H;1991;D76;5333
FM;H;1991;D77;7944
FM;H;1991;D78;8469
FM;H;1991;D79;8808
FM;H;1991;D80;8550
FM;H;1991;D81;8949
FM;H;1991;D82;8616
FM;H;1991;D83;8694
FM;H;1991;D84;8168
FM;H;1991;D85;7663
FM;H;1991;D86;7056
FM;H;1991;D87;6471
FM;H;1991;D88;5900
FM;H;1991;D89;5305
FM;H;1991;D90;4418
FM;H;1991;D91;3468
FM;H;1991;D92;2855
FM;H;1991;D93;2126
FM;H;1991;D94;1531
FM;H;1991;D95;1185
FM;H;1991;D96;692
FM;H;1991;D97;502
FM;H;1991;D98;354
FM;H;1991;D99;211
FM;H;1991;D100;358
FM;H;1992;DEC;271506
FM;H;1992;D0;2390
FM;H;1992;D1;746
FM;H;1992;D2;186
FM;H;1992;D3;153
FM;H;1992;D4;102
FM;H;1992;D5;98
FM;H;1992;D6;83
FM;H;1992;D7;71
FM;H;1992;D8;72
FM;H;1992;D9;68
FM;H;1992;D10;64
FM;H;1992;D11;83
FM;H;1992;D12;80
FM;H;1992;D13;84
FM;H;1992;D14;113
FM;H;1992;D15;124
FM;H;1992;D16;177
FM;H;1992;D17;249
FM;H;1992;D18;388
FM;H;1992;D19;557
FM;H;1992;D20;532
FM;H;1992;D21;621
FM;H;1992;D22;664
FM;H;1992;D23;637
FM;H;1992;D24;615
FM;H;1992;D25;634
FM;H;1992;D26;698
FM;H;1992;D27;672
FM;H;1992;D28;761
FM;H;1992;D29;762
FM;H;1992;D30;776
FM;H;1992;D31;863
FM;H;1992;D32;863
FM;H;1992;D33;825
FM;H;1992;D34;899
FM;H;1992;D35;980
FM;H;1992;D36;1017
FM;H;1992;D37;1003
FM;H;1992;D38;1075
FM;H;1992;D39;1130
FM;H;1992;D40;1278
FM;H;1992;D41;1329
FM;H;1992;D42;1451
FM;H;1992;D43;1586
FM;H;1992;D44;1789
FM;H;1992;D45;1883
FM;H;1992;D46;1824
FM;H;1992;D47;1577
FM;H;1992;D48;1645
FM;H;1992;D49;1732
FM;H;1992;D50;1778
FM;H;1992;D51;1692
FM;H;1992;D52;1902
FM;H;1992;D53;2135
FM;H;1992;D54;2410
FM;H;1992;D55;2563
FM;H;1992;D56;2799
FM;H;1992;D57;3013
FM;H;1992;D58;3343
FM;H;1992;D59;3600
FM;H;1992;D60;4076
FM;H;1992;D61;4397
FM;H;1992;D62;4759
FM;H;1992;D63;4867
FM;H;1992;D64;5075
FM;H;1992;D65;5294
FM;H;1992;D66;5695
FM;H;1992;D67;5823
FM;H;1992;D68;5972
FM;H;1992;D69;6375
FM;H;1992;D70;6603
FM;H;1992;D71;7311
FM;H;1992;D72;7644
FM;H;1992;D73;5071
FM;H;1992;D74;4663
FM;H;1992;D75;4247
FM;H;1992;D76;4093
FM;H;1992;D77;5327
FM;H;1992;D78;8199
FM;H;1992;D79;8599
FM;H;1992;D80;8703
FM;H;1992;D81;8408
FM;H;1992;D82;8690
FM;H;1992;D83;8504
FM;H;1992;D84;8342
FM;H;1992;D85;7706
FM;H;1992;D86;7198
FM;H;1992;D87;6618
FM;H;1992;D88;5838
FM;H;1992;D89;5284
FM;H;1992;D90;4594
FM;H;1992;D91;3730
FM;H;1992;D92;2909
FM;H;1992;D93;2359
FM;H;1992;D94;1721
FM;H;1992;D95;1219
FM;H;1992;D96;853
FM;H;1992;D97;498
FM;H;1992;D98;354
FM;H;1992;D99;238
FM;H;1992;D100;406
FM;H;1993;DEC;275677
FM;H;1993;D0;2186
FM;H;1993;D1;675
FM;H;1993;D2;188
FM;H;1993;D3;112
FM;H;1993;D4;115
FM;H;1993;D5;91
FM;H;1993;D6;76
FM;H;1993;D7;70
FM;H;1993;D8;78
FM;H;1993;D9;75
FM;H;1993;D10;71
FM;H;1993;D11;78
FM;H;1993;D12;87
FM;H;1993;D13;85
FM;H;1993;D14;107
FM;H;1993;D15;143
FM;H;1993;D16;206
FM;H;1993;D17;240
FM;H;1993;D18;335
FM;H;1993;D19;464
FM;H;1993;D20;582
FM;H;1993;D21;628
FM;H;1993;D22;659
FM;H;1993;D23;597
FM;H;1993;D24;611
FM;H;1993;D25;616
FM;H;1993;D26;603
FM;H;1993;D27;691
FM;H;1993;D28;674
FM;H;1993;D29;806
FM;H;1993;D30;867
FM;H;1993;D31;801
FM;H;1993;D32;854
FM;H;1993;D33;858
FM;H;1993;D34;922
FM;H;1993;D35;987
FM;H;1993;D36;1008
FM;H;1993;D37;1101
FM;H;1993;D38;1062
FM;H;1993;D39;1210
FM;H;1993;D40;1190
FM;H;1993;D41;1375
FM;H;1993;D42;1424
FM;H;1993;D43;1657
FM;H;1993;D44;1705
FM;H;1993;D45;1775
FM;H;1993;D46;1906
FM;H;1993;D47;1973
FM;H;1993;D48;1750
FM;H;1993;D49;1791
FM;H;1993;D50;1836
FM;H;1993;D51;1735
FM;H;1993;D52;1827
FM;H;1993;D53;1968
FM;H;1993;D54;2322
FM;H;1993;D55;2577
FM;H;1993;D56;2745
FM;H;1993;D57;2980
FM;H;1993;D58;3125
FM;H;1993;D59;3636
FM;H;1993;D60;3869
FM;H;1993;D61;4386
FM;H;1993;D62;4597
FM;H;1993;D63;4898
FM;H;1993;D64;5202
FM;H;1993;D65;5319
FM;H;1993;D66;5416
FM;H;1993;D67;5776
FM;H;1993;D68;6114
FM;H;1993;D69;6343
FM;H;1993;D70;6681
FM;H;1993;D71;6940
FM;H;1993;D72;7358
FM;H;1993;D73;8144
FM;H;1993;D74;5176
FM;H;1993;D75;4779
FM;H;1993;D76;4281
FM;H;1993;D77;4317
FM;H;1993;D78;5548
FM;H;1993;D79;8324
FM;H;1993;D80;8865
FM;H;1993;D81;9230
FM;H;1993;D82;8653
FM;H;1993;D83;8882
FM;H;1993;D84;8539
FM;H;1993;D85;8297
FM;H;1993;D86;7551
FM;H;1993;D87;6994
FM;H;1993;D88;6315
FM;H;1993;D89;5430
FM;H;1993;D90;4740
FM;H;1993;D91;3985
FM;H;1993;D92;3409
FM;H;1993;D93;2375
FM;H;1993;D94;2015
FM;H;1993;D95;1362
FM;H;1993;D96;984
FM;H;1993;D97;600
FM;H;1993;D98;371
FM;H;1993;D99;267
FM;H;1993;D100;429
FM;H;1994;DEC;270749
FM;H;1994;D0;1999
FM;H;1994;D1;535
FM;H;1994;D2;158
FM;H;1994;D3;106
FM;H;1994;D4;101
FM;H;1994;D5;79
FM;H;1994;D6;83
FM;H;1994;D7;71
FM;H;1994;D8;92
FM;H;1994;D9;54
FM;H;1994;D10;66
FM;H;1994;D11;66
FM;H;1994;D12;89
FM;H;1994;D13;112
FM;H;1994;D14;125
FM;H;1994;D15;144
FM;H;1994;D16;171
FM;H;1994;D17;265
FM;H;1994;D18;301
FM;H;1994;D19;436
FM;H;1994;D20;489
FM;H;1994;D21;588
FM;H;1994;D22;624
FM;H;1994;D23;607
FM;H;1994;D24;573
FM;H;1994;D25;632
FM;H;1994;D26;630
FM;H;1994;D27;624
FM;H;1994;D28;672
FM;H;1994;D29;755
FM;H;1994;D30;862
FM;H;1994;D31;842
FM;H;1994;D32;829
FM;H;1994;D33;842
FM;H;1994;D34;900
FM;H;1994;D35;977
FM;H;1994;D36;973
FM;H;1994;D37;1077
FM;H;1994;D38;1111
FM;H;1994;D39;1098
FM;H;1994;D40;1235
FM;H;1994;D41;1319
FM;H;1994;D42;1420
FM;H;1994;D43;1529
FM;H;1994;D44;1684
FM;H;1994;D45;1848
FM;H;1994;D46;1950
FM;H;1994;D47;2076
FM;H;1994;D48;2190
FM;H;1994;D49;1822
FM;H;1994;D50;1908
FM;H;1994;D51;2001
FM;H;1994;D52;2014
FM;H;1994;D53;1823
FM;H;1994;D54;2127
FM;H;1994;D55;2497
FM;H;1994;D56;2626
FM;H;1994;D57;2862
FM;H;1994;D58;3022
FM;H;1994;D59;3416
FM;H;1994;D60;3600
FM;H;1994;D61;3993
FM;H;1994;D62;4309
FM;H;1994;D63;4747
FM;H;1994;D64;5156
FM;H;1994;D65;5085
FM;H;1994;D66;5512
FM;H;1994;D67;5630
FM;H;1994;D68;5934
FM;H;1994;D69;6285
FM;H;1994;D70;6424
FM;H;1994;D71;6706
FM;H;1994;D72;7063
FM;H;1994;D73;7526
FM;H;1994;D74;8417
FM;H;1994;D75;5164
FM;H;1994;D76;4855
FM;H;1994;D77;4375
FM;H;1994;D78;4247
FM;H;1994;D79;5575
FM;H;1994;D80;8279
FM;H;1994;D81;8725
FM;H;1994;D82;8875
FM;H;1994;D83;8292
FM;H;1994;D84;8468
FM;H;1994;D85;8046
FM;H;1994;D86;7691
FM;H;1994;D87;6773
FM;H;1994;D88;6337
FM;H;1994;D89;5635
FM;H;1994;D90;4755
FM;H;1994;D91;4000
FM;H;1994;D92;3346
FM;H;1994;D93;2662
FM;H;1994;D94;1953
FM;H;1994;D95;1472
FM;H;1994;D96;943
FM;H;1994;D97;689
FM;H;1994;D98;450
FM;H;1994;D99;230
FM;H;1994;D100;398
FM;H;1995;DEC;275106
FM;H;1995;D0;1720
FM;H;1995;D1;377
FM;H;1995;D2;151
FM;H;1995;D3;104
FM;H;1995;D4;86
FM;H;1995;D5;87
FM;H;1995;D6;84
FM;H;1995;D7;69
FM;H;1995;D8;66
FM;H;1995;D9;58
FM;H;1995;D10;75
FM;H;1995;D11;51
FM;H;1995;D12;75
FM;H;1995;D13;79
FM;H;1995;D14;118
FM;H;1995;D15;162
FM;H;1995;D16;221
FM;H;1995;D17;208
FM;H;1995;D18;311
FM;H;1995;D19;374
FM;H;1995;D20;406
FM;H;1995;D21;484
FM;H;1995;D22;582
FM;H;1995;D23;569
FM;H;1995;D24;564
FM;H;1995;D25;617
FM;H;1995;D26;605
FM;H;1995;D27;581
FM;H;1995;D28;623
FM;H;1995;D29;762
FM;H;1995;D30;748
FM;H;1995;D31;802
FM;H;1995;D32;842
FM;H;1995;D33;834
FM;H;1995;D34;922
FM;H;1995;D35;964
FM;H;1995;D36;982
FM;H;1995;D37;1024
FM;H;1995;D38;1035
FM;H;1995;D39;1132
FM;H;1995;D40;1228
FM;H;1995;D41;1212
FM;H;1995;D42;1411
FM;H;1995;D43;1553
FM;H;1995;D44;1708
FM;H;1995;D45;1808
FM;H;1995;D46;1925
FM;H;1995;D47;2036
FM;H;1995;D48;2210
FM;H;1995;D49;2377
FM;H;1995;D50;1940
FM;H;1995;D51;2010
FM;H;1995;D52;2078
FM;H;1995;D53;2063
FM;H;1995;D54;1874
FM;H;1995;D55;2141
FM;H;1995;D56;2609
FM;H;1995;D57;2752
FM;H;1995;D58;3028
FM;H;1995;D59;3229
FM;H;1995;D60;3497
FM;H;1995;D61;3999
FM;H;1995;D62;4073
FM;H;1995;D63;4690
FM;H;1995;D64;5010
FM;H;1995;D65;5487
FM;H;1995;D66;5503
FM;H;1995;D67;5733
FM;H;1995;D68;6013
FM;H;1995;D69;6415
FM;H;1995;D70;6654
FM;H;1995;D71;6716
FM;H;1995;D72;6962
FM;H;1995;D73;7521
FM;H;1995;D74;8234
FM;H;1995;D75;8730
FM;H;1995;D76;5471
FM;H;1995;D77;5123
FM;H;1995;D78;4611
FM;H;1995;D79;4583
FM;H;1995;D80;5766
FM;H;1995;D81;8629
FM;H;1995;D82;8867
FM;H;1995;D83;8949
FM;H;1995;D84;8329
FM;H;1995;D85;8307
FM;H;1995;D86;7982
FM;H;1995;D87;7288
FM;H;1995;D88;6564
FM;H;1995;D89;5866
FM;H;1995;D90;5086
FM;H;1995;D91;4250
FM;H;1995;D92;3548
FM;H;1995;D93;2969
FM;H;1995;D94;2209
FM;H;1995;D95;1560
FM;H;1995;D96;1086
FM;H;1995;D97;785
FM;H;1995;D98;536
FM;H;1995;D99;343
FM;H;1995;D100;416
FM;H;1996;DEC;276791
FM;H;1996;D0;1708
FM;H;1996;D1;408
FM;H;1996;D2;162
FM;H;1996;D3;88
FM;H;1996;D4;90
FM;H;1996;D5;55
FM;H;1996;D6;69
FM;H;1996;D7;65
FM;H;1996;D8;69
FM;H;1996;D9;81
FM;H;1996;D10;42
FM;H;1996;D11;74
FM;H;1996;D12;77
FM;H;1996;D13;82
FM;H;1996;D14;119
FM;H;1996;D15;173
FM;H;1996;D16;200
FM;H;1996;D17;221
FM;H;1996;D18;319
FM;H;1996;D19;402
FM;H;1996;D20;381
FM;H;1996;D21;413
FM;H;1996;D22;508
FM;H;1996;D23;548
FM;H;1996;D24;527
FM;H;1996;D25;551
FM;H;1996;D26;527
FM;H;1996;D27;536
FM;H;1996;D28;608
FM;H;1996;D29;602
FM;H;1996;D30;635
FM;H;1996;D31;745
FM;H;1996;D32;698
FM;H;1996;D33;737
FM;H;1996;D34;844
FM;H;1996;D35;842
FM;H;1996;D36;925
FM;H;1996;D37;978
FM;H;1996;D38;979
FM;H;1996;D39;1040
FM;H;1996;D40;1135
FM;H;1996;D41;1313
FM;H;1996;D42;1400
FM;H;1996;D43;1499
FM;H;1996;D44;1559
FM;H;1996;D45;1675
FM;H;1996;D46;1936
FM;H;1996;D47;1939
FM;H;1996;D48;2140
FM;H;1996;D49;2254
FM;H;1996;D50;2515
FM;H;1996;D51;1878
FM;H;1996;D52;2108
FM;H;1996;D53;2152
FM;H;1996;D54;2220
FM;H;1996;D55;2119
FM;H;1996;D56;2402
FM;H;1996;D57;2614
FM;H;1996;D58;3008
FM;H;1996;D59;3161
FM;H;1996;D60;3542
FM;H;1996;D61;3742
FM;H;1996;D62;4214
FM;H;1996;D63;4457
FM;H;1996;D64;4801
FM;H;1996;D65;5177
FM;H;1996;D66;5737
FM;H;1996;D67;5582
FM;H;1996;D68;6118
FM;H;1996;D69;6323
FM;H;1996;D70;6661
FM;H;1996;D71;6961
FM;H;1996;D72;7121
FM;H;1996;D73;7648
FM;H;1996;D74;7684
FM;H;1996;D75;8422
FM;H;1996;D76;9249
FM;H;1996;D77;5714
FM;H;1996;D78;5231
FM;H;1996;D79;4649
FM;H;1996;D80;4701
FM;H;1996;D81;5959
FM;H;1996;D82;8832
FM;H;1996;D83;9060
FM;H;1996;D84;8992
FM;H;1996;D85;8230
FM;H;1996;D86;8063
FM;H;1996;D87;7568
FM;H;1996;D88;6959
FM;H;1996;D89;6014
FM;H;1996;D90;5263
FM;H;1996;D91;4537
FM;H;1996;D92;3693
FM;H;1996;D93;3091
FM;H;1996;D94;2419
FM;H;1996;D95;1736
FM;H;1996;D96;1242
FM;H;1996;D97;842
FM;H;1996;D98;509
FM;H;1996;D99;366
FM;H;1996;D100;527
FM;H;1997;DEC;272809
FM;H;1997;D0;1704
FM;H;1997;D1;358
FM;H;1997;D2;147
FM;H;1997;D3;94
FM;H;1997;D4;85
FM;H;1997;D5;68
FM;H;1997;D6;60
FM;H;1997;D7;74
FM;H;1997;D8;53
FM;H;1997;D9;66
FM;H;1997;D10;59
FM;H;1997;D11;60
FM;H;1997;D12;58
FM;H;1997;D13;71
FM;H;1997;D14;110
FM;H;1997;D15;160
FM;H;1997;D16;205
FM;H;1997;D17;268
FM;H;1997;D18;287
FM;H;1997;D19;381
FM;H;1997;D20;422
FM;H;1997;D21;379
FM;H;1997;D22;429
FM;H;1997;D23;508
FM;H;1997;D24;518
FM;H;1997;D25;518
FM;H;1997;D26;525
FM;H;1997;D27;544
FM;H;1997;D28;512
FM;H;1997;D29;494
FM;H;1997;D30;574
FM;H;1997;D31;601
FM;H;1997;D32;658
FM;H;1997;D33;621
FM;H;1997;D34;690
FM;H;1997;D35;702
FM;H;1997;D36;815
FM;H;1997;D37;834
FM;H;1997;D38;935
FM;H;1997;D39;1001
FM;H;1997;D40;1034
FM;H;1997;D41;1149
FM;H;1997;D42;1263
FM;H;1997;D43;1426
FM;H;1997;D44;1518
FM;H;1997;D45;1610
FM;H;1997;D46;1784
FM;H;1997;D47;2007
FM;H;1997;D48;2122
FM;H;1997;D49;2335
FM;H;1997;D50;2472
FM;H;1997;D51;2461
FM;H;1997;D52;2043
FM;H;1997;D53;2173
FM;H;1997;D54;2269
FM;H;1997;D55;2275
FM;H;1997;D56;2176
FM;H;1997;D57;2436
FM;H;1997;D58;2872
FM;H;1997;D59;3027
FM;H;1997;D60;3246
FM;H;1997;D61;3551
FM;H;1997;D62;3940
FM;H;1997;D63;4335
FM;H;1997;D64;4457
FM;H;1997;D65;5069
FM;H;1997;D66;5257
FM;H;1997;D67;5791
FM;H;1997;D68;5760
FM;H;1997;D69;6261
FM;H;1997;D70;6503
FM;H;1997;D71;6890
FM;H;1997;D72;7175
FM;H;1997;D73;7494
FM;H;1997;D74;7579
FM;H;1997;D75;8093
FM;H;1997;D76;8673
FM;H;1997;D77;9285
FM;H;1997;D78;5840
FM;H;1997;D79;5362
FM;H;1997;D80;4789
FM;H;1997;D81;4582
FM;H;1997;D82;5909
FM;H;1997;D83;8685
FM;H;1997;D84;8813
FM;H;1997;D85;8572
FM;H;1997;D86;7703
FM;H;1997;D87;7650
FM;H;1997;D88;6837
FM;H;1997;D89;6438
FM;H;1997;D90;5388
FM;H;1997;D91;4739
FM;H;1997;D92;3941
FM;H;1997;D93;3063
FM;H;1997;D94;2440
FM;H;1997;D95;1915
FM;H;1997;D96;1293
FM;H;1997;D97;938
FM;H;1997;D98;556
FM;H;1997;D99;347
FM;H;1997;D100;550
FM;H;1998;DEC;274194
FM;H;1998;D0;1638
FM;H;1998;D1;340
FM;H;1998;D2;157
FM;H;1998;D3;69
FM;H;1998;D4;80
FM;H;1998;D5;70
FM;H;1998;D6;66
FM;H;1998;D7;46
FM;H;1998;D8;53
FM;H;1998;D9;59
FM;H;1998;D10;56
FM;H;1998;D11;50
FM;H;1998;D12;61
FM;H;1998;D13;70
FM;H;1998;D14;87
FM;H;1998;D15;109
FM;H;1998;D16;169
FM;H;1998;D17;228
FM;H;1998;D18;333
FM;H;1998;D19;378
FM;H;1998;D20;391
FM;H;1998;D21;437
FM;H;1998;D22;436
FM;H;1998;D23;426
FM;H;1998;D24;440
FM;H;1998;D25;500
FM;H;1998;D26;505
FM;H;1998;D27;495
FM;H;1998;D28;511
FM;H;1998;D29;495
FM;H;1998;D30;523
FM;H;1998;D31;552
FM;H;1998;D32;581
FM;H;1998;D33;602
FM;H;1998;D34;636
FM;H;1998;D35;698
FM;H;1998;D36;729
FM;H;1998;D37;792
FM;H;1998;D38;928
FM;H;1998;D39;991
FM;H;1998;D40;985
FM;H;1998;D41;1133
FM;H;1998;D42;1254
FM;H;1998;D43;1411
FM;H;1998;D44;1460
FM;H;1998;D45;1623
FM;H;1998;D46;1787
FM;H;1998;D47;1942
FM;H;1998;D48;2156
FM;H;1998;D49;2222
FM;H;1998;D50;2463
FM;H;1998;D51;2556
FM;H;1998;D52;2749
FM;H;1998;D53;2120
FM;H;1998;D54;2252
FM;H;1998;D55;2416
FM;H;1998;D56;2321
FM;H;1998;D57;2255
FM;H;1998;D58;2679
FM;H;1998;D59;2969
FM;H;1998;D60;3202
FM;H;1998;D61;3559
FM;H;1998;D62;3693
FM;H;1998;D63;4058
FM;H;1998;D64;4419
FM;H;1998;D65;4723
FM;H;1998;D66;5115
FM;H;1998;D67;5524
FM;H;1998;D68;5899
FM;H;1998;D69;6038
FM;H;1998;D70;6554
FM;H;1998;D71;6848
FM;H;1998;D72;7128
FM;H;1998;D73;7418
FM;H;1998;D74;7463
FM;H;1998;D75;8071
FM;H;1998;D76;8454
FM;H;1998;D77;9098
FM;H;1998;D78;9682
FM;H;1998;D79;5963
FM;H;1998;D80;5448
FM;H;1998;D81;4940
FM;H;1998;D82;4700
FM;H;1998;D83;6039
FM;H;1998;D84;8886
FM;H;1998;D85;8819
FM;H;1998;D86;8601
FM;H;1998;D87;7533
FM;H;1998;D88;7349
FM;H;1998;D89;6522
FM;H;1998;D90;5691
FM;H;1998;D91;4678
FM;H;1998;D92;4043
FM;H;1998;D93;3181
FM;H;1998;D94;2535
FM;H;1998;D95;1894
FM;H;1998;D96;1421
FM;H;1998;D97;919
FM;H;1998;D98;628
FM;H;1998;D99;360
FM;H;1998;D100;558
FM;H;1999;DEC;274860
FM;H;1999;D0;1557
FM;H;1999;D1;367
FM;H;1999;D2;128
FM;H;1999;D3;93
FM;H;1999;D4;70
FM;H;1999;D5;59
FM;H;1999;D6;60
FM;H;1999;D7;54
FM;H;1999;D8;58
FM;H;1999;D9;45
FM;H;1999;D10;46
FM;H;1999;D11;52
FM;H;1999;D12;61
FM;H;1999;D13;66
FM;H;1999;D14;99
FM;H;1999;D15;127
FM;H;1999;D16;152
FM;H;1999;D17;250
FM;H;1999;D18;364
FM;H;1999;D19;420
FM;H;1999;D20;416
FM;H;1999;D21;406
FM;H;1999;D22;436
FM;H;1999;D23;401
FM;H;1999;D24;441
FM;H;1999;D25;440
FM;H;1999;D26;518
FM;H;1999;D27;474
FM;H;1999;D28;475
FM;H;1999;D29;489
FM;H;1999;D30;484
FM;H;1999;D31;527
FM;H;1999;D32;550
FM;H;1999;D33;578
FM;H;1999;D34;613
FM;H;1999;D35;632
FM;H;1999;D36;694
FM;H;1999;D37;725
FM;H;1999;D38;862
FM;H;1999;D39;897
FM;H;1999;D40;991
FM;H;1999;D41;1056
FM;H;1999;D42;1217
FM;H;1999;D43;1386
FM;H;1999;D44;1523
FM;H;1999;D45;1616
FM;H;1999;D46;1785
FM;H;1999;D47;1862
FM;H;1999;D48;2023
FM;H;1999;D49;2307
FM;H;1999;D50;2476
FM;H;1999;D51;2600
FM;H;1999;D52;2773
FM;H;1999;D53;2798
FM;H;1999;D54;2259
FM;H;1999;D55;2471
FM;H;1999;D56;2635
FM;H;1999;D57;2496
FM;H;1999;D58;2467
FM;H;1999;D59;2560
FM;H;1999;D60;3097
FM;H;1999;D61;3356
FM;H;1999;D62;3494
FM;H;1999;D63;3908
FM;H;1999;D64;4225
FM;H;1999;D65;4571
FM;H;1999;D66;4866
FM;H;1999;D67;5439
FM;H;1999;D68;5895
FM;H;1999;D69;6090
FM;H;1999;D70;6310
FM;H;1999;D71;6930
FM;H;1999;D72;6953
FM;H;1999;D73;7417
FM;H;1999;D74;7662
FM;H;1999;D75;7765
FM;H;1999;D76;8246
FM;H;1999;D77;8720
FM;H;1999;D78;9283
FM;H;1999;D79;10029
FM;H;1999;D80;6158
FM;H;1999;D81;5448
FM;H;1999;D82;4889
FM;H;1999;D83;4688
FM;H;1999;D84;6017
FM;H;1999;D85;8661
FM;H;1999;D86;8474
FM;H;1999;D87;8312
FM;H;1999;D88;7128
FM;H;1999;D89;6766
FM;H;1999;D90;5876
FM;H;1999;D91;5134
FM;H;1999;D92;4102
FM;H;1999;D93;3399
FM;H;1999;D94;2679
FM;H;1999;D95;2061
FM;H;1999;D96;1483
FM;H;1999;D97;1025
FM;H;1999;D98;732
FM;H;1999;D99;428
FM;H;1999;D100;657
FM;H;2000;DEC;272043
FM;H;2000;D0;1724
FM;H;2000;D1;344
FM;H;2000;D2;137
FM;H;2000;D3;84
FM;H;2000;D4;69
FM;H;2000;D5;63
FM;H;2000;D6;55
FM;H;2000;D7;51
FM;H;2000;D8;51
FM;H;2000;D9;52
FM;H;2000;D10;55
FM;H;2000;D11;42
FM;H;2000;D12;71
FM;H;2000;D13;73
FM;H;2000;D14;100
FM;H;2000;D15;134
FM;H;2000;D16;156
FM;H;2000;D17;209
FM;H;2000;D18;288
FM;H;2000;D19;407
FM;H;2000;D20;411
FM;H;2000;D21;410
FM;H;2000;D22;374
FM;H;2000;D23;396
FM;H;2000;D24;364
FM;H;2000;D25;411
FM;H;2000;D26;420
FM;H;2000;D27;441
FM;H;2000;D28;483
FM;H;2000;D29;497
FM;H;2000;D30;507
FM;H;2000;D31;485
FM;H;2000;D32;526
FM;H;2000;D33;570
FM;H;2000;D34;576
FM;H;2000;D35;672
FM;H;2000;D36;751
FM;H;2000;D37;745
FM;H;2000;D38;767
FM;H;2000;D39;873
FM;H;2000;D40;948
FM;H;2000;D41;1052
FM;H;2000;D42;1237
FM;H;2000;D43;1336
FM;H;2000;D44;1484
FM;H;2000;D45;1629
FM;H;2000;D46;1696
FM;H;2000;D47;1891
FM;H;2000;D48;2038
FM;H;2000;D49;2120
FM;H;2000;D50;2442
FM;H;2000;D51;2621
FM;H;2000;D52;2735
FM;H;2000;D53;2931
FM;H;2000;D54;2867
FM;H;2000;D55;2522
FM;H;2000;D56;2597
FM;H;2000;D57;2695
FM;H;2000;D58;2541
FM;H;2000;D59;2507
FM;H;2000;D60;2786
FM;H;2000;D61;3257
FM;H;2000;D62;3374
FM;H;2000;D63;3804
FM;H;2000;D64;3985
FM;H;2000;D65;4238
FM;H;2000;D66;4881
FM;H;2000;D67;5072
FM;H;2000;D68;5557
FM;H;2000;D69;5979
FM;H;2000;D70;6429
FM;H;2000;D71;6351
FM;H;2000;D72;6957
FM;H;2000;D73;7132
FM;H;2000;D74;7482
FM;H;2000;D75;7878
FM;H;2000;D76;7962
FM;H;2000;D77;8597
FM;H;2000;D78;8757
FM;H;2000;D79;9343
FM;H;2000;D80;9998
FM;H;2000;D81;6136
FM;H;2000;D82;5629
FM;H;2000;D83;5062
FM;H;2000;D84;4633
FM;H;2000;D85;5700
FM;H;2000;D86;8303
FM;H;2000;D87;7927
FM;H;2000;D88;7454
FM;H;2000;D89;6428
FM;H;2000;D90;5915
FM;H;2000;D91;5190
